時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2023/05/16 16:43:20.688,1,82019F0C,No Relay,874,156,3120,6
2023/05/16 16:43:20.704,1,82019F0C,No Relay,874,174,3120,3
2023/05/16 16:43:21.298,1,82019CF3,No Relay,851,180,2690,3
2023/05/16 16:43:21.313,1,82019CF3,No Relay,851,183,2690,6
2023/05/16 16:43:21.626,1,82019EBB,No Relay,862,174,2840,3
2023/05/16 16:43:21.626,1,82019EBB,No Relay,862,216,2840,6
2023/05/16 16:43:21.688,1,82019CFB,No Relay,927,177,2690,6
2023/05/16 16:43:21.704,1,82019CFB,No Relay,927,177,2690,3
2023/05/16 16:43:22.282,1,8201A0FF,No Relay,887,162,3050,3
2023/05/16 16:43:22.282,1,8201A0FF,No Relay,887,195,3050,6
2023/05/16 16:43:22.345,1,82019A5C,No Relay,868,186,3050,6
2023/05/16 16:43:22.360,1,82019A5C,No Relay,868,171,3050,3
2023/05/16 16:43:23.441,1,82019F0C,No Relay,875,162,3120,6
2023/05/16 16:43:23.456,1,82019F0C,No Relay,875,171,3120,3
2023/05/16 16:43:23.847,1,82019EBB,No Relay,863,216,2830,6
2023/05/16 16:43:23.847,1,82019EBB,No Relay,863,174,2830,3
2023/05/16 16:43:24.113,1,82019CF3,No Relay,852,186,2690,6
2023/05/16 16:43:24.113,1,82019CF3,No Relay,852,180,2690,3
2023/05/16 16:43:24.519,1,82019CFB,No Relay,928,177,2690,6
2023/05/16 16:43:24.582,1,82019CFB,No Relay,928,180,2690,3
2023/05/16 16:43:24.718,1,82019C9E,No Relay,888,132,2980,3
2023/05/16 16:43:24.734,1,82019C9E,No Relay,888,183,2980,6
2023/05/16 16:43:24.922,1,8201A0FF,No Relay,888,195,3050,6
2023/05/16 16:43:24.937,1,8201A0FF,No Relay,888,162,3050,3
2023/05/16 16:43:25.078,1,82019A5C,No Relay,869,183,3050,6
2023/05/16 16:43:25.091,1,82019A5C,No Relay,869,171,3050,3
2023/05/16 16:43:25.123,1,82018DBB,No Relay,889,189,2940,6
2023/05/16 16:43:25.310,1,82019543,No Relay,945,168,2880,3
2023/05/16 16:43:25.326,1,82019543,No Relay,945,213,2880,6
2023/05/16 16:43:25.420,1,82019B41,No Relay,941,177,2940,3
2023/05/16 16:43:25.998,1,82019F0C,No Relay,876,174,3120,3
2023/05/16 16:43:26.513,1,82019CF3,No Relay,853,183,2690,6
2023/05/16 16:43:26.529,1,82019CF3,No Relay,853,180,2690,3
2023/05/16 16:43:26.717,1,82019EBB,No Relay,864,174,2840,3
2023/05/16 16:43:27.076,1,82019C9E,No Relay,889,183,2970,6
2023/05/16 16:43:27.076,1,82019C9E,No Relay,889,132,2970,3
2023/05/16 16:43:27.263,1,82019CFB,No Relay,929,180,2690,3
2023/05/16 16:43:27.279,1,82019CFB,No Relay,929,177,2690,6
2023/05/16 16:43:27.670,1,82018DBB,No Relay,890,132,2940,3
2023/05/16 16:43:27.685,1,82018DBB,No Relay,890,192,2940,6
2023/05/16 16:43:27.951,1,82019543,No Relay,946,213,2880,6
2023/05/16 16:43:27.951,1,82019543,No Relay,946,168,2880,3
2023/05/16 16:43:28.076,1,82019B41,No Relay,942,195,2940,6
2023/05/16 16:43:28.076,1,82019B41,No Relay,942,174,2940,3
2023/05/16 16:43:28.654,1,82019F0C,No Relay,877,168,3120,6
2023/05/16 16:43:28.670,1,82019F0C,No Relay,877,174,3120,3
2023/05/16 16:43:28.935,1,82019CF3,No Relay,854,183,2690,6
2023/05/16 16:43:28.935,1,82019CF3,No Relay,854,180,2690,3
2023/05/16 16:43:29.263,1,82019EBB,No Relay,865,216,2830,6
2023/05/16 16:43:29.279,1,82019EBB,No Relay,865,177,2830,3
2023/05/16 16:43:29.607,1,82019CFB,No Relay,930,174,2690,6
2023/05/16 16:43:29.607,1,82019CFB,No Relay,930,177,2690,3
2023/05/16 16:43:30.263,1,8201A0FF,No Relay,890,168,3050,3
2023/05/16 16:43:30.263,1,8201A0FF,No Relay,890,195,3050,6
2023/05/16 16:43:30.404,1,82019A5C,No Relay,871,180,3050,6
2023/05/16 16:43:30.404,1,82019A5C,No Relay,871,168,3050,3
2023/05/16 16:43:30.592,1,82019543,No Relay,947,159,2880,3
2023/05/16 16:43:30.607,1,82019543,No Relay,947,210,2880,6
2023/05/16 16:43:31.420,1,82019F0C,No Relay,878,174,3120,3
2023/05/16 16:43:31.670,1,82019CF3,No Relay,855,183,2690,6
2023/05/16 16:43:31.670,1,82019CF3,No Relay,855,180,2690,3
2023/05/16 16:43:32.076,1,82019EBB,No Relay,866,174,2830,3
2023/05/16 16:43:32.076,1,82019EBB,No Relay,866,216,2830,6
2023/05/16 16:43:32.092,1,82019CFB,No Relay,931,177,2690,3
2023/05/16 16:43:32.107,1,82019CFB,No Relay,931,174,2690,6
2023/05/16 16:43:32.795,1,8201A0FF,No Relay,891,162,3050,3
2023/05/16 16:43:32.888,1,82018DBB,No Relay,892,186,2940,6
2023/05/16 16:43:32.998,1,82018DBB,No Relay,892,111,2940,3
2023/05/16 16:43:33.076,1,82019B41,No Relay,944,198,2960,6
2023/05/16 16:43:33.170,1,82019A5C,No Relay,872,171,3050,3
2023/05/16 16:43:33.217,1,82019B41,No Relay,944,174,2960,3
2023/05/16 16:43:33.217,1,82019543,No Relay,948,210,2880,6
2023/05/16 16:43:33.342,1,82019543,No Relay,948,159,2880,3
2023/05/16 16:43:33.998,1,82019F0C,No Relay,879,150,3120,6
2023/05/16 16:43:34.013,1,82019F0C,No Relay,879,174,3120,3
2023/05/16 16:43:34.201,1,82019CF3,No Relay,856,180,2690,6
2023/05/16 16:43:34.201,1,82019CF3,No Relay,856,180,2690,3
2023/05/16 16:43:34.654,1,82019EBB,No Relay,867,216,2830,6
2023/05/16 16:43:34.920,1,82019CFB,No Relay,932,171,2690,6
2023/05/16 16:43:34.920,1,82019CFB,No Relay,932,177,2690,3
2023/05/16 16:43:35.123,1,82019C9E,No Relay,892,183,2980,6
2023/05/16 16:43:35.123,1,82019C9E,No Relay,892,114,2980,3
2023/05/16 16:43:35.326,1,82018DBB,No Relay,893,135,2940,3
2023/05/16 16:43:35.576,1,8201A0FF,No Relay,892,159,3050,3
2023/05/16 16:43:35.685,1,82019B41,No Relay,945,198,2940,6
2023/05/16 16:43:35.763,1,82019B41,No Relay,945,174,2940,3
2023/05/16 16:43:35.842,1,82019543,No Relay,949,210,2880,6
2023/05/16 16:43:35.982,1,82019A5C,No Relay,873,168,3050,3
2023/05/16 16:43:36.498,1,82019CF3,No Relay,857,183,2690,6
2023/05/16 16:43:36.513,1,82019CF3,No Relay,857,180,2690,3
2023/05/16 16:43:36.810,1,82019F0C,No Relay,880,171,3120,3
2023/05/16 16:43:36.810,1,82019F0C,No Relay,880,168,3120,6
2023/05/16 16:43:37.388,1,82019EBB,No Relay,868,216,2830,6
2023/05/16 16:43:37.388,1,82019EBB,No Relay,868,168,2830,3
2023/05/16 16:43:37.467,1,82019CFB,No Relay,933,180,2690,3
2023/05/16 16:43:37.467,1,82019CFB,No Relay,933,174,2690,6
2023/05/16 16:43:37.826,1,82019C9E,No Relay,893,126,2970,3
2023/05/16 16:43:37.826,1,82019C9E,No Relay,893,183,2970,6
2023/05/16 16:43:38.029,1,82018DBB,No Relay,894,141,2940,3
2023/05/16 16:43:38.170,1,8201A0FF,No Relay,893,195,3050,6
2023/05/16 16:43:38.232,1,8201A0FF,No Relay,893,159,3050,3
2023/05/16 16:43:38.388,1,82019B41,No Relay,946,195,2940,6
2023/05/16 16:43:38.420,1,82019B41,No Relay,946,171,2940,3
2023/05/16 16:43:38.607,1,82019543,No Relay,950,210,2880,6
2023/05/16 16:43:38.623,1,82019543,No Relay,950,150,2880,3
2023/05/16 16:43:39.107,1,82019CF3,No Relay,858,180,2690,6
2023/05/16 16:43:39.107,1,82019CF3,No Relay,858,180,2690,3
2023/05/16 16:43:39.513,1,82019F0C,No Relay,881,162,3120,6
2023/05/16 16:43:39.513,1,82019F0C,No Relay,881,174,3120,3
2023/05/16 16:43:39.935,1,82019EBB,No Relay,869,168,2850,3
2023/05/16 16:43:39.967,1,82019EBB,No Relay,869,216,2850,6
2023/05/16 16:43:40.123,1,82019CFB,No Relay,934,180,2690,3
2023/05/16 16:43:40.138,1,82019CFB,No Relay,934,174,2690,6
2023/05/16 16:43:40.592,1,82018DBB,No Relay,895,192,2940,6
2023/05/16 16:43:40.592,1,82018DBB,No Relay,895,132,2940,3
2023/05/16 16:43:40.967,1,82019B41,No Relay,947,195,2950,6
2023/05/16 16:43:40.967,1,82019B41,No Relay,947,174,2950,3
2023/05/16 16:43:41.123,1,82019A5C,No Relay,875,162,3050,3
2023/05/16 16:43:41.156,1,82019A5C,No Relay,875,180,3050,6
2023/05/16 16:43:41.374,1,82019543,No Relay,951,207,2880,6
2023/05/16 16:43:41.656,1,82019CF3,No Relay,859,180,2690,3
2023/05/16 16:43:41.671,1,82019CF3,No Relay,859,183,2690,6
2023/05/16 16:43:42.015,1,82019F0C,No Relay,882,159,3120,6
2023/05/16 16:43:42.031,1,82019F0C,No Relay,882,177,3120,3
2023/05/16 16:43:42.515,1,82019EBB,No Relay,870,168,2830,3
2023/05/16 16:43:42.531,1,82019EBB,No Relay,870,216,2830,6
2023/05/16 16:43:42.734,1,82019C9E,No Relay,895,132,2980,3
2023/05/16 16:43:42.781,1,82019CFB,No Relay,935,171,2680,6
2023/05/16 16:43:42.937,1,82019CFB,No Relay,935,180,2680,3
2023/05/16 16:43:43.421,1,82018DBB,No Relay,896,192,2940,6
2023/05/16 16:43:43.421,1,82018DBB,No Relay,896,129,2940,3
2023/05/16 16:43:43.609,1,8201A0FF,No Relay,895,159,3050,3
2023/05/16 16:43:43.624,1,8201A0FF,No Relay,895,195,3050,6
2023/05/16 16:43:43.812,1,82019B41,No Relay,948,174,2950,3
2023/05/16 16:43:43.827,1,82019B41,No Relay,948,198,2950,6
2023/05/16 16:43:43.906,1,82019543,No Relay,952,210,2880,6
2023/05/16 16:43:43.921,1,82019543,No Relay,952,141,2880,3
2023/05/16 16:43:44.437,1,82019CF3,No Relay,860,180,2690,3
2023/05/16 16:43:44.437,1,82019CF3,No Relay,860,183,2690,6
2023/05/16 16:43:45.078,1,82019EBB,No Relay,871,216,2830,6
2023/05/16 16:43:45.078,1,82019EBB,No Relay,871,168,2830,3
2023/05/16 16:43:45.265,1,82019CFB,No Relay,936,177,2685,6
2023/05/16 16:43:45.281,1,82019CFB,No Relay,936,177,2685,3
2023/05/16 16:43:45.499,1,82019C9E,No Relay,896,183,2970,6
2023/05/16 16:43:45.515,1,82019C9E,No Relay,896,132,2970,3
2023/05/16 16:43:45.953,1,82018DBB,No Relay,897,189,2940,6
2023/05/16 16:43:45.968,1,82018DBB,No Relay,897,141,2940,3
2023/05/16 16:43:46.140,1,8201A0FF,No Relay,896,195,3050,6
2023/05/16 16:43:46.156,1,8201A0FF,No Relay,896,159,3050,3
2023/05/16 16:43:46.468,1,82019543,No Relay,953,210,2880,6
2023/05/16 16:43:47.390,1,82019F0C,No Relay,884,168,3120,6
2023/05/16 16:43:47.406,1,82019F0C,No Relay,884,177,3120,3
2023/05/16 16:43:47.609,1,82019EBB,No Relay,872,168,2830,3
2023/05/16 16:43:47.609,1,82019EBB,No Relay,872,216,2830,6
2023/05/16 16:43:47.734,1,82019CFB,No Relay,937,174,2690,6
2023/05/16 16:43:47.749,1,82019CFB,No Relay,937,177,2690,3
2023/05/16 16:43:47.937,1,82019C9E,No Relay,897,132,2970,3
2023/05/16 16:43:47.937,1,82019C9E,No Relay,897,183,2970,6
2023/05/16 16:43:48.859,1,8201A0FF,No Relay,897,195,3050,6
2023/05/16 16:43:48.984,1,82019B41,No Relay,950,171,2940,3
2023/05/16 16:43:49.062,1,82019A5C,No Relay,878,180,3050,6
2023/05/16 16:43:49.062,1,82019B41,No Relay,950,198,2940,6
2023/05/16 16:43:49.062,1,82019A5C,No Relay,878,162,3050,3
2023/05/16 16:43:49.859,1,82019F0C,No Relay,885,168,3120,6
2023/05/16 16:43:49.874,1,82019F0C,No Relay,885,174,3120,3
2023/05/16 16:43:50.062,1,82019CF3,No Relay,862,180,2690,3
2023/05/16 16:43:50.062,1,82019CF3,No Relay,862,183,2690,6
2023/05/16 16:43:50.140,1,82019CFB,No Relay,938,177,2690,3
2023/05/16 16:43:50.265,1,82019EBB,No Relay,873,168,2830,3
2023/05/16 16:43:50.265,1,82019EBB,No Relay,873,216,2830,6
2023/05/16 16:43:50.468,1,82019C9E,No Relay,898,183,2970,6
2023/05/16 16:43:50.468,1,82019C9E,No Relay,898,135,2970,3
2023/05/16 16:43:51.109,1,82018DBB,No Relay,899,192,2940,6
2023/05/16 16:43:51.109,1,82018DBB,No Relay,899,135,2940,3
2023/05/16 16:43:51.296,1,82019543,No Relay,955,147,2880,3
2023/05/16 16:43:51.343,1,8201A0FF,No Relay,898,195,3050,6
2023/05/16 16:43:51.359,1,8201A0FF,No Relay,898,159,3050,3
2023/05/16 16:43:51.448,1,82019A5C,No Relay,879,180,3050,6
2023/05/16 16:43:51.541,1,82019A5C,No Relay,879,162,3050,3
2023/05/16 16:43:51.541,1,82019B41,No Relay,951,171,2940,3
2023/05/16 16:43:51.729,1,82019B41,No Relay,951,198,2940,6
2023/05/16 16:43:52.370,1,82019F0C,No Relay,886,177,3120,3
2023/05/16 16:43:52.432,1,82019F0C,No Relay,886,162,3120,6
2023/05/16 16:43:52.557,1,82019EBB,No Relay,874,168,2830,3
2023/05/16 16:43:52.620,1,82019EBB,No Relay,874,216,2830,6
2023/05/16 16:43:52.745,1,82019CFB,No Relay,939,177,2685,3
2023/05/16 16:43:52.760,1,82019CFB,No Relay,939,171,2685,6
2023/05/16 16:43:52.760,1,82019CF3,No Relay,863,180,2690,3
2023/05/16 16:43:52.760,1,82019CF3,No Relay,863,183,2690,6
2023/05/16 16:43:53.338,1,82019C9E,No Relay,899,132,2970,3
2023/05/16 16:43:53.448,1,82019C9E,No Relay,899,183,2970,6
2023/05/16 16:43:53.698,1,82019543,No Relay,956,147,2880,3
2023/05/16 16:43:53.745,1,82019543,No Relay,956,207,2880,6
2023/05/16 16:43:53.948,1,8201A0FF,No Relay,899,159,3050,3
2023/05/16 16:43:54.057,1,8201A0FF,No Relay,899,195,3050,6
2023/05/16 16:43:54.838,1,82019EBB,No Relay,875,168,2830,3
2023/05/16 16:43:54.901,1,82019F0C,No Relay,887,159,3120,6
2023/05/16 16:43:54.979,1,82019EBB,No Relay,875,216,2830,6
2023/05/16 16:43:55.276,1,82019CF3,No Relay,864,180,2690,3
2023/05/16 16:43:55.276,1,82019CF3,No Relay,864,183,2690,6
2023/05/16 16:43:55.995,1,82019C9E,No Relay,900,132,2970,3
2023/05/16 16:43:55.995,1,82019C9E,No Relay,900,183,2970,6
2023/05/16 16:43:56.276,1,82019B41,No Relay,953,171,2940,3
2023/05/16 16:43:56.432,1,8201A0FF,No Relay,900,195,3050,6
2023/05/16 16:43:56.479,1,8201A0FF,No Relay,900,159,3050,3
2023/05/16 16:43:56.667,1,82018DBB,No Relay,901,189,2960,6
2023/05/16 16:43:56.682,1,82018DBB,No Relay,901,126,2960,3
2023/05/16 16:43:56.823,1,82019A5C,No Relay,881,180,3050,6
2023/05/16 16:43:56.823,1,82019A5C,No Relay,881,165,3050,3
2023/05/16 16:43:57.260,1,82019F0C,No Relay,888,159,3120,6
2023/05/16 16:43:57.291,1,82019EBB,No Relay,876,168,2830,3
2023/05/16 16:43:57.463,1,82019EBB,No Relay,876,216,2830,6
2023/05/16 16:43:58.167,1,82019CF3,No Relay,865,180,2690,3
2023/05/16 16:43:58.167,1,82019CF3,No Relay,865,180,2690,6
2023/05/16 16:43:58.245,1,82019CFB,No Relay,941,174,2690,3
2023/05/16 16:43:58.260,1,82019CFB,No Relay,941,174,2690,6
2023/05/16 16:43:58.917,1,8201A0FF,No Relay,901,159,3040,3
2023/05/16 16:43:58.932,1,8201A0FF,No Relay,901,195,3040,6
2023/05/16 16:43:59.135,1,82019B41,No Relay,954,171,2940,3
2023/05/16 16:43:59.479,1,82019A5C,No Relay,882,168,3050,3
2023/05/16 16:43:59.479,1,82019A5C,No Relay,882,177,3050,6
2023/05/16 16:43:59.682,1,82019EBB,No Relay,877,216,2830,6
2023/05/16 16:43:59.682,1,82019EBB,No Relay,877,165,2830,3
2023/05/16 16:43:59.885,1,82019F0C,No Relay,889,174,3120,3
2023/05/16 16:43:59.885,1,82019F0C,No Relay,889,159,3120,6
2023/05/16 16:44:00.620,1,82019CF3,No Relay,866,183,2690,6
2023/05/16 16:44:00.620,1,82019CF3,No Relay,866,183,2690,3
2023/05/16 16:44:00.807,1,82019CFB,No Relay,942,174,2675,3
2023/05/16 16:44:00.823,1,82019CFB,No Relay,942,174,2675,6
2023/05/16 16:44:01.620,1,82019543,No Relay,959,150,2880,3
2023/05/16 16:44:01.635,1,82019543,No Relay,959,210,2880,6
2023/05/16 16:44:01.792,1,82018DBB,No Relay,903,132,2950,3
2023/05/16 16:44:01.792,1,82018DBB,No Relay,903,192,2950,6
2023/05/16 16:44:02.198,1,82019A5C,No Relay,883,180,3050,6
2023/05/16 16:44:02.198,1,82019A5C,No Relay,883,168,3050,3
2023/05/16 16:44:02.401,1,82019EBB,No Relay,878,216,2830,6
2023/05/16 16:44:02.401,1,82019EBB,No Relay,878,162,2830,3
2023/05/16 16:44:02.588,1,82019F0C,No Relay,890,156,3120,6
2023/05/16 16:44:03.135,1,82019CF3,No Relay,867,183,2690,3
2023/05/16 16:44:03.151,1,82019CF3,No Relay,867,183,2690,6
2023/05/16 16:44:03.604,1,82019CFB,No Relay,943,174,2690,6
2023/05/16 16:44:03.619,1,82019CFB,No Relay,943,177,2690,3
2023/05/16 16:44:04.370,1,82019543,No Relay,960,150,2880,3
2023/05/16 16:44:04.370,1,82019543,No Relay,960,210,2880,6
2023/05/16 16:44:04.651,1,82018DBB,No Relay,904,192,2940,6
2023/05/16 16:44:04.666,1,82018DBB,No Relay,904,141,2940,3
2023/05/16 16:44:04.776,1,82019A5C,No Relay,884,168,3050,3
2023/05/16 16:44:04.813,1,82019A5C,No Relay,884,180,3050,6
2023/05/16 16:44:05.157,1,82019EBB,No Relay,879,216,2830,6
2023/05/16 16:44:05.188,1,82019F0C,No Relay,891,177,3120,3
2023/05/16 16:44:05.344,1,82019F0C,No Relay,891,159,3120,6
2023/05/16 16:44:05.876,1,82019CF3,No Relay,868,180,2690,6
2023/05/16 16:44:05.891,1,82019CF3,No Relay,868,180,2690,3
2023/05/16 16:44:06.157,1,82019C9E,No Relay,904,132,2980,3
2023/05/16 16:44:06.157,1,82019C9E,No Relay,904,183,2980,6
2023/05/16 16:44:06.344,1,82019CFB,No Relay,944,177,2690,3
2023/05/16 16:44:07.032,1,82019B41,No Relay,957,198,2940,6
2023/05/16 16:44:07.032,1,82019B41,No Relay,957,168,2940,3
2023/05/16 16:44:07.188,1,82019A5C,No Relay,885,177,3050,6
2023/05/16 16:44:07.188,1,82019A5C,No Relay,885,168,3050,3
2023/05/16 16:44:07.235,1,82018DBB,No Relay,905,186,2940,6
2023/05/16 16:44:07.282,1,82018DBB,No Relay,905,147,2940,3
2023/05/16 16:44:07.375,1,82019543,No Relay,961,147,2880,3
2023/05/16 16:44:07.375,1,82019543,No Relay,961,210,2880,6
2023/05/16 16:44:07.719,1,82019EBB,No Relay,880,219,2840,6
2023/05/16 16:44:07.735,1,82019EBB,No Relay,880,168,2840,3
2023/05/16 16:44:07.969,1,82019F0C,No Relay,892,174,3120,3
2023/05/16 16:44:07.985,1,82019F0C,No Relay,892,159,3120,6
2023/05/16 16:44:08.532,1,82019C9E,No Relay,905,186,2970,6
2023/05/16 16:44:08.547,1,82019C9E,No Relay,905,114,2970,3
2023/05/16 16:44:08.547,1,82019CF3,No Relay,869,183,2690,3
2023/05/16 16:44:08.735,1,82019CFB,No Relay,945,180,2680,3
2023/05/16 16:44:08.735,1,82019CFB,No Relay,945,174,2680,6
2023/05/16 16:44:09.860,1,82018DBB,No Relay,906,189,2940,6
2023/05/16 16:44:09.860,1,82019B41,No Relay,958,168,2940,3
2023/05/16 16:44:09.860,1,82019A5C,No Relay,886,168,3050,3
2023/05/16 16:44:10.047,1,82019543,No Relay,962,210,2880,6
2023/05/16 16:44:10.047,1,82018DBB,No Relay,906,126,2940,3
2023/05/16 16:44:10.047,1,82019543,No Relay,962,150,2880,3
2023/05/16 16:44:10.438,1,82019F0C,No Relay,893,159,3120,6
2023/05/16 16:44:10.438,1,82019EBB,No Relay,881,162,2830,3
2023/05/16 16:44:10.766,1,82019EBB,No Relay,881,216,2830,6
2023/05/16 16:44:11.001,1,82019CF3,No Relay,870,180,2690,6
2023/05/16 16:44:11.001,1,82019CF3,No Relay,870,183,2690,3
2023/05/16 16:44:11.204,1,82019C9E,No Relay,906,132,2970,3
2023/05/16 16:44:11.204,1,82019C9E,No Relay,906,186,2970,6
2023/05/16 16:44:11.594,1,8201A0FF,No Relay,906,162,3040,3
2023/05/16 16:44:12.344,1,82019A5C,No Relay,887,165,3050,3
2023/05/16 16:44:12.360,1,82018DBB,No Relay,907,192,2940,6
2023/05/16 16:44:12.376,1,82018DBB,No Relay,907,141,2940,3
2023/05/16 16:44:12.563,1,82019B41,No Relay,959,198,2940,6
2023/05/16 16:44:12.563,1,82019B41,No Relay,959,174,2940,3
2023/05/16 16:44:12.735,1,82019F0C,No Relay,894,177,3120,3
2023/05/16 16:44:12.798,1,82019543,No Relay,963,210,2880,6
2023/05/16 16:44:12.923,1,82019543,No Relay,963,144,2880,3
2023/05/16 16:44:13.204,1,82019EBB,No Relay,882,216,2840,6
2023/05/16 16:44:13.250,1,82019EBB,No Relay,882,162,2840,3
2023/05/16 16:44:13.876,1,82019CF3,No Relay,871,180,2690,6
2023/05/16 16:44:14.079,1,82019CFB,No Relay,947,174,2690,6
2023/05/16 16:44:14.094,1,82019CFB,No Relay,947,180,2690,3
2023/05/16 16:44:15.063,1,82018DBB,No Relay,908,141,2940,3
2023/05/16 16:44:15.173,1,82019F0C,No Relay,895,159,3120,6
2023/05/16 16:44:15.266,1,82019F0C,No Relay,895,174,3120,3
2023/05/16 16:44:15.266,1,82019B41,No Relay,960,171,2940,3
2023/05/16 16:44:15.360,1,82019A5C,No Relay,888,177,3050,6
2023/05/16 16:44:15.375,1,82019A5C,No Relay,888,168,3050,3
2023/05/16 16:44:15.532,1,82019543,No Relay,964,210,2880,6
2023/05/16 16:44:15.579,1,82019543,No Relay,964,159,2880,3
2023/05/16 16:44:15.969,1,82019EBB,No Relay,883,216,2840,6
2023/05/16 16:44:16.079,1,82019EBB,No Relay,883,168,2840,3
2023/05/16 16:44:16.532,1,82019CF3,No Relay,872,180,2690,6
2023/05/16 16:44:16.923,1,82019CFB,No Relay,948,177,2690,6
2023/05/16 16:44:16.954,1,82019CFB,No Relay,948,177,2690,3
2023/05/16 16:44:17.126,1,8201A0FF,No Relay,908,159,3050,3
2023/05/16 16:44:17.141,1,8201A0FF,No Relay,908,195,3050,6
2023/05/16 16:44:17.610,1,82019F0C,No Relay,896,174,3120,3
2023/05/16 16:44:17.719,1,82019A5C,No Relay,889,183,3050,6
2023/05/16 16:44:17.782,1,82018DBB,No Relay,909,141,2940,3
2023/05/16 16:44:17.782,1,82018DBB,No Relay,909,192,2940,6
2023/05/16 16:44:18.391,1,82019A5C,No Relay,889,165,3050,3
2023/05/16 16:44:18.407,1,82019543,No Relay,965,207,2880,6
2023/05/16 16:44:18.438,1,82019B41,No Relay,961,174,2940,3
2023/05/16 16:44:19.313,1,82019CFB,No Relay,949,177,2690,6
2023/05/16 16:44:19.344,1,82019CF3,No Relay,873,180,2690,3
2023/05/16 16:44:19.422,1,8201A0FF,No Relay,909,156,3040,3
2023/05/16 16:44:19.516,1,8201A0FF,No Relay,909,198,3040,6
2023/05/16 16:44:20.218,1,82019F0C,No Relay,897,174,3120,3
2023/05/16 16:44:20.406,1,82019543,No Relay,966,210,2880,6
2023/05/16 16:44:20.406,1,82019543,No Relay,966,150,2880,3
2023/05/16 16:44:20.718,1,82018DBB,No Relay,910,132,2940,3
2023/05/16 16:44:20.718,1,82018DBB,No Relay,910,192,2940,6
2023/05/16 16:44:20.859,1,82019B41,No Relay,962,159,2940,3
2023/05/16 16:44:20.875,1,82019B41,No Relay,962,198,2940,6
